SCD	speaker	tmin	tmax	text
3009-1 	A:	4464.256	4465.181	<S>
3009-1 	A:	4465.181	4466.631	best memory also [what]
3009-1 	A:	4466.631	4468.894	<S>
3009-1 	A:	4468.894	4471.006	I have one but I don't remember
3009-1 	A:	4471.006	4479.769	<S>
3009-2 	B:	4471.22	4476.31	you always don't remember then after that you always fight me for the things you don't want to remember but remember
3009-2 	B:	4476.31	4478.585	now the good thing you don't remember (ppb)
3009-2 	B:	4478.585	4484.3	<Z>
3009-1 	A:	4479.769	4481.494	okay since you talk so much crap
3009-1 	A:	4481.494	4482.019	<S>
3009-1 	A:	4482.019	4485.031	you talk so much crap you tell me what's your most favorite
3009-2 	B:	4484.3	4486.625	my best memory of you is in Laneway
3009-1 	A:	4485.031	4487.156	<S>
3009-2 	B:	4486.625	4489.705	<S>
3009-1 	A:	4487.156	4489.806	you just said the same thing and you were like really [meh] (ppl)
3009-2 	B:	4489.705	4492.605	ya I must ask him one make sure he confirm one he ask me really one [meh] cos I say yes
3009-1 	A:	4489.806	4497.456	<S>
3009-2 	B:	4492.605	4494.08	<S>
3009-2 	B:	4494.08	4495.667	problem hundred percent
3009-2 	B:	4495.667	4496.367	<S>
3009-2 	B:	4496.367	4497.13	no lie
3009-2 	B:	4497.13	4501.715	<S>
3009-1 	A:	4497.456	4498.981	okay [what] others then
3009-1 	A:	4498.981	4501.556	since you wanna be the same as me you give me another one [lah]
3009-1 	A:	4501.556	4505.006	<S>
3009-2 	B:	4501.715	4503.415	you can pick me up at miller
3009-2 	B:	4503.415	4504.94	<S>
3009-2 	B:	4504.94	4507.295	I see don't remember [eh] don't remember [eh] don't remember [eh]
3009-1 	A:	4505.006	4506.568	that's your best memory
3009-1 	A:	4506.568	4508.518	that's your best memory
3009-2 	B:	4507.295	4508.295	<Z>
3009-2 	B:	4508.295	4509.657	it's a good memory
3009-1 	A:	4508.518	4512.906	<S>
3009-2 	B:	4509.657	4510.845	<S>
3009-2 	B:	4510.845	4512.875	see always want to fight be then very #sian#
3009-2 	B:	4512.875	4515.7	<S>
3009-1 	A:	4512.906	4515.693	if if you listen back to our recording I got talk about the miller thing [hor]
3009-1 	A:	4515.693	4516.331	<S>
3009-2 	B:	4515.7	4518.485	no what you say ya you ask me how's my internship
3009-1 	A:	4516.331	4516.968	ya
3009-1 	A:	4516.968	4518.693	<S>
3009-2 	B:	4518.485	4519.01	<S>
3009-1 	A:	4518.693	4519.268	no
3009-2 	B:	4519.01	4522.76	ya you ask me how is it like working a nine to five in front of a computer
3009-1 	A:	4519.268	4520.918	<S>
3009-1 	A:	4520.918	4525.068	no I I said I said is [oh] is it the one that I always go and pick you up
3009-2 	B:	4522.76	4524.285	<S>
3009-2 	B:	4524.285	4529.565	[har] but you stay in Mountbatten then Mountbatten very very far then how I pick you up [oh] okay nevermind it's unsustainable
3009-1 	A:	4525.068	4529.706	<S>
3009-2 	B:	4529.565	4530.252	<Z>
3009-1 	A:	4529.706	4530.468	no
3009-2 	B:	4530.252	4531.19	ya
3009-1 	A:	4530.468	4531.006	<S>
3009-1 	A:	4531.006	4532.368	<Z>
3009-2 	B:	4531.19	4532.79	<S>
3009-1 	A:	4532.368	4533.518	<S>
3009-2 	B:	4532.79	4536.787	#Tai-Seng# #Tai-Seng# is like four stops only Mountbatten is like the other side of the world
3009-1 	A:	4533.518	4534.156	ya
3009-1 	A:	4534.156	4543.706	<S>
3009-2 	B:	4536.787	4539.275	I need a car or bike or something
3009-2 	B:	4539.275	4539.837	<S>
3009-2 	B:	4539.837	4540.537	is it
3009-2 	B:	4540.537	4541.282	must
3009-2 	B:	4541.282	4542.057	by
3009-2 	B:	4542.057	4542.82	for
3009-2 	B:	4542.82	4547.712	<Z>
3009-1 	A:	4543.706	4548.506	I already went so far for you
3009-2 	B:	4547.712	4549.962	no #Tai-Seng# is so much closer
3009-1 	A:	4548.506	4552.093	at #Changi#-Village
3009-2 	B:	4549.962	4550.55	<S>
3009-2 	B:	4550.55	4551.337	ya like
3009-2 	B:	4551.337	4551.85	<Z>
3009-2 	B:	4551.85	4556.15	twice only
3009-1 	A:	4552.093	4554.893	so I think you
3009-1 	A:	4554.893	4557.706	shouldn't complain
3009-2 	B:	4556.15	4556.975	<S>
3009-2 	B:	4556.975	4558.36	no it's like twice only
3009-1 	A:	4557.706	4558.389	<S>
3009-2 	B:	4558.36	4559.072	<Z>
3009-1 	A:	4558.389	4560.745	[huh] no I went to #Changi#
3009-2 	B:	4559.072	4560.697	twice three times
3009-2 	B:	4560.697	4563.535	<Z>
3009-1 	A:	4560.745	4561.451	<S>
3009-1 	A:	4561.451	4563.038	a lot of times for you already [eh]
3009-1 	A:	4563.038	4565.039	<S>
3009-2 	B:	4563.535	4564.485	four times
3009-2 	B:	4564.485	4565.972	<Z>
3009-1 	A:	4565.039	4570.351	no it was definitely not more it was not not three times no way it was like one
3009-2 	B:	4565.972	4567.015	three times
3009-2 	B:	4567.015	4568.127	<Z>
3009-2 	B:	4568.127	4571.615	one time no (ppb) maybe it was two times
3009-1 	A:	4570.351	4571.688	<S>
3009-2 	B:	4571.615	4572.429	<Z>
3009-1 	A:	4571.688	4572.45	now you're just
3009-2 	B:	4572.429	4574.578	don't think it was three times
3009-1 	A:	4572.45	4573.525	<S>
3009-1 	A:	4573.525	4573.938	<Z>
3009-1 	A:	4573.938	4574.7	<S>
3009-2 	B:	4574.578	4577.303	<S>
3009-1 	A:	4574.7	4576.438	you know it was more than four times
3009-1 	A:	4576.438	4577.825	<S>
3009-2 	B:	4577.303	4579.378	no (ppb) no
3009-1 	A:	4577.825	4578.525	ya
3009-1 	A:	4578.525	4579.613	<S>
3009-2 	B:	4579.378	4580.291	<S>
3009-1 	A:	4579.613	4580.25	ya
3009-1 	A:	4580.25	4581.382	<S>
3009-2 	B:	4580.291	4581.341	no (ppb)
3009-2 	B:	4581.341	4588.991	<S>
3009-1 	A:	4581.382	4584.582	(ppl) this is really you keep biting me [sia] (ppl)
3009-1 	A:	4584.582	4588.232	(ppo) okay whatever it is you should pick me up at least once
3009-1 	A:	4588.232	4590.67	<S>
3009-2 	B:	4588.991	4590.741	ya on a Saturday when I book out [lor]
3009-1 	A:	4590.67	4592.699	ya but cause I don't work on a Saturday
3009-2 	B:	4590.741	4591.891	<S>
3009-2 	B:	4591.891	4593.454	ya so you tell me how
3009-1 	A:	4592.699	4593.699	<S>
3009-2 	B:	4593.454	4595.129	<S>
3009-1 	A:	4593.699	4594.811	or Friday [lah]
3009-1 	A:	4594.811	4596.699	<S>
3009-2 	B:	4595.129	4597.129	Friday I end what time you end what time (ppb)
3009-1 	A:	4596.699	4598.361	you end five o-clock I end six o-clock [leh]
3009-2 	B:	4597.129	4598.379	<S>
3009-1 	A:	4598.361	4600.281	<S>
3009-2 	B:	4598.379	4600.391	ya then by the time reach Mountbatten it's eight O-clock
3009-1 	A:	4600.281	4601.781	ya [lah] then I wait for you [mah]
3009-2 	B:	4600.391	4601.454	<S>
3009-2 	B:	4601.454	4603.304	walk for what might as well just go home first
3009-1 	A:	4601.781	4602.468	<S>
3009-1 	A:	4602.468	4605.331	(ppl) no I wait for you [what] we eat at Old-Airport
3009-2 	B:	4603.304	4604.029	<S>
3009-2 	B:	4604.029	4605.541	no it's unsustainable
3009-1 	A:	4605.331	4608.006	no we wait at we can go and #makan# at
3009-2 	B:	4605.541	4608.279	<S>
3009-1 	A:	4608.006	4610.445	<S>
3009-2 	B:	4608.279	4609.392	since you got pay already
3009-2 	B:	4609.392	4611.092	<S>
3009-1 	A:	4610.445	4611.957	ya [lah] if you come and pick me up I treat you
3009-2 	B:	4611.092	4614.092	yes okay solid tab <unk>
3009-1 	A:	4611.957	4612.595	<S>
3009-1 	A:	4612.595	4614.695	ya but you're not gonna pick me up already [what]
3009-2 	B:	4614.092	4615.029	<Z>
3009-1 	A:	4614.695	4616.525	you said it yourself so
3009-2 	B:	4615.029	4615.954	<S>
3009-2 	B:	4615.954	4618.754	ya is like that [one] I damn hungry now [sia] oh
3009-1 	A:	4616.525	4617.975	<S>
3009-1 	A:	4617.975	4618.6	<Z>
3009-1 	A:	4618.6	4620.213	<S>
3009-2 	B:	4618.754	4620.329	still got one more hour [eh]
3009-1 	A:	4620.213	4621.688	(uh huh) no
3009-2 	B:	4620.329	4620.867	<S>
3009-2 	B:	4620.867	4624.017	(ppo) why is it <UNK> four hour (ppl)
3009-1 	A:	4621.688	4624.563	[oh] ya ya exactly one more hour (ppl)
3009-2 	B:	4624.017	4630.155	<Z>
3009-1 	A:	4624.563	4627.838	(ppo) okay [what] we're doing a pretty good job to be honest
3009-1 	A:	4627.838	4630.475	I think we only talk for like five minutes (ppl)
3009-2 	B:	4630.155	4631.405	!huh! we talk a lot [sia]
3009-1 	A:	4630.475	4632.7	<S>
3009-2 	B:	4631.405	4638.092	<S>
3009-1 	A:	4632.7	4633.213	ya
3009-1 	A:	4633.213	4633.863	<S>
3009-1 	A:	4633.863	4637.375	I'm like surprised like technology can like last all the way until now [eh]
3009-1 	A:	4637.375	4640.975	<S>
3009-2 	B:	4638.092	4638.93	you mean
3009-2 	B:	4638.93	4653.355	<S>
3009-1 	A:	4640.975	4642.438	like he can record until like
3009-1 	A:	4642.438	4646.363	<S>
3009-1 	A:	4646.363	4648.622	okay never mind I don't I don't know what I'm saying also
3009-1 	A:	4648.622	4673.96	<S>
3009-2 	B:	4653.355	4655.055	do you think people talk about the same thing
3009-2 	B:	4655.055	4655.83	<S>
3009-2 	B:	4655.83	4658.143	I think eventually everyone will talk about the same thing
3009-2 	B:	4658.143	4659.343	<S>
3009-2 	B:	4659.343	4660.105	I don't know [eh]
3009-2 	B:	4660.105	4661.818	<S>
3009-2 	B:	4661.818	4663.393	I don't know I don't know I feel like
3009-2 	B:	4663.393	4664.811	I don't I don't know
3009-2 	B:	4664.811	4667.055	I don't know voice recognition like what people do
3009-2 	B:	4667.055	4677.417	<S>
3009-1 	A:	4673.96	4677.41	not purple I don't like purple I just like it on my hair
3009-1 	A:	4677.41	4679.947	<S>
3009-2 	B:	4677.417	4678.306	Indigo go
3009-2 	B:	4678.306	4681.231	<S>
3009-1 	A:	4679.947	4680.61	what
3009-1 	A:	4680.61	4682.847	<S>
3009-2 	B:	4681.231	4682.181	(ppo) I know I know I know
3009-2 	B:	4682.181	4690.818	<Z>
3009-1 	A:	4682.847	4684.16	ya then what is it
3009-1 	A:	4684.16	4693.475	<S>
3009-2 	B:	4690.818	4693.081	[eh] I forget already what was it [ah] in red [ah]
3009-2 	B:	4693.081	4693.843	<S>
3009-1 	A:	4693.475	4694.338	no
3009-2 	B:	4693.843	4696.893	no (ppb) maroon is it no
3009-1 	A:	4694.338	4701.626	<S>
3009-2 	B:	4696.893	4699.719	<S>
3009-2 	B:	4699.719	4702.381	a dark blue [eh] no it's a dark colour
3009-1 	A:	4701.626	4702.801	that's your stupid
3009-2 	B:	4702.381	4705.869	it's a dark colour (ppb) what is it [ah] I forget already
3009-1 	A:	4702.801	4714.12006	<S>
3009-2 	B:	4705.869	4706.481	<S>
3009-2 	B:	4706.481	4707.669	Lilac (ppb)
3009-2 	B:	4707.669	4709.594	<S>
3009-2 	B:	4709.594	4711.094	Burgundy
3009-2 	B:	4711.094	4720.231	<S>
3009-1 	A:	4714.12006	4718.875267	peach is not really a colour [what] (ppo) is in between blue and purple
3009-1 	A:	4718.875267	4720.811	<S>
3009-2 	B:	4720.231	4721.669	purple (ppb)
3009-1 	A:	4720.811	4723.099	(ppl) oh-my-god
3009-2 	B:	4721.669	4723.432	<S>
3009-1 	A:	4723.099	4724.424	<S>
3009-2 	B:	4723.432	4727.044	purblue purblue then what is the colour I don't know what's between
3009-1 	A:	4724.424	4727.211	so stupid turquoise
3009-2 	B:	4727.044	4732.103	<Z>
3009-1 	A:	4727.211	4727.974	<S>
3009-1 	A:	4727.974	4731.025	(uh) no turquoise is green actually I don't remember
3009-1 	A:	4731.025	4733.825	<S>
3009-2 	B:	4732.103	4733.369	[ah] ya [lah] turquoise is green
3009-2 	B:	4733.369	4735.194	<S>
3009-1 	A:	4733.825	4734.963	then what is that colour
3009-1 	A:	4734.963	4736.338	<S>
3009-2 	B:	4735.194	4736.044	Turquoise
3009-2 	B:	4736.044	4738.719	<S>
3009-1 	A:	4736.338	4739.02	no as in the one not the purple
3009-2 	B:	4738.719	4739.632	Lilac
3009-1 	A:	4739.02	4740.099	<S>
3009-2 	B:	4739.632	4740.694	<S>
3009-1 	A:	4740.099	4742.186	lilac is just purple
3009-2 	B:	4740.694	4741.469	Lilac
3009-2 	B:	4741.469	4741.982	<S>
3009-2 	B:	4741.982	4743.895	no lilac is between blue and purple
3009-1 	A:	4742.186	4743.823	<S>
3009-1 	A:	4743.823	4745.436	give me my phone I show you
3009-2 	B:	4743.895	4751.382	<S>
3009-1 	A:	4745.436	4750.473	<S>
3009-1 	A:	4750.473	4751.473	right now
3009-2 	B:	4751.382	4752.995	right now she says
3009-1 	A:	4751.473	4753.198	<Z>
3009-2 	B:	4752.995	4754.639	<S>
3009-1 	A:	4753.198	4754.411	I will pinch you
3009-1 	A:	4754.411	4756.423	<S>
3009-2 	B:	4754.639	4757.953	ya physical abuse see this is physical abuse
3009-1 	A:	4756.423	4761.673	I never physically abuse you I'm just asking you to do it and if you don't do it there'll be consequences
3009-2 	B:	4757.953	4761.925	<S>
3009-1 	A:	4761.673	4762.798	<S>
3009-2 	B:	4761.925	4762.787	<Z>
3009-2 	B:	4762.787	4779.84	<S>
3009-1 	A:	4762.798	4763.598	<Z>
3009-1 	A:	4763.598	4764.573	<S>
3009-1 	A:	4764.573	4765.223	very fierce [right]
3009-1 	A:	4765.223	4765.761	<S>
3009-1 	A:	4765.761	4767.323	very dominant [what] you don't like [meh]
3009-1 	A:	4767.323	4768.111	<S>
3009-1 	A:	4768.111	4768.948	exactly
3009-1 	A:	4768.948	4771.324	<S>
3009-1 	A:	4771.324	4773.674	wait when was your phone ever there [oh] wait
3009-1 	A:	4773.674	4775.399	<S>
3009-1 	A:	4775.399	4776.736	wait I'm so confused what's this
3009-1 	A:	4776.736	4781.824	<S>
3009-2 	B:	4779.84	4780.878	very interesting
3009-2 	B:	4780.878	4799.578	<S>
3009-1 	A:	4781.824	4783.249	(uh) colour
3009-1 	A:	4783.249	4783.717169	<S>
3009-1 	A:	4783.717169	4786.874	between pur~ blue and purple
3009-1 	A:	4786.874	4791.949	<S>
3009-1 	A:	4791.949	4792.861	violet
3009-1 	A:	4792.861	4794.649	<S>
3009-1 	A:	4794.649	4795.761	you see like this
3009-1 	A:	4795.761	4796.861	<S>
3009-1 	A:	4796.861	4800.536	ya it looks so good violet ya violet is the <UNK/>
3009-2 	B:	4799.578	4801.741	ya [lah] more or less your favorite colour is purple [lah]
3009-1 	A:	4800.536	4801.811	<S>
3009-2 	B:	4801.741	4803.416	<S>
3009-1 	A:	4801.811	4804.274	no it's and blue
3009-2 	B:	4803.416	4805.278	it's in the it's in the purple family
3009-1 	A:	4804.274	4806.911	<S>
3009-2 	B:	4805.278	4807.003	<S>
3009-1 	A:	4806.911	4807.536	no
3009-2 	B:	4807.003	4807.978	<Z>
3009-1 	A:	4807.536	4807.961	<S>
3009-1 	A:	4807.961	4811.074	it's it's the purple family and the blue family got married
3009-2 	B:	4807.978	4811.628	<S>
3009-1 	A:	4811.074	4812.199	<S>
3009-2 	B:	4811.628	4814.388	ya [lah] so it's means I fifty percent correct [lah]
3009-1 	A:	4812.199	4813.511	ya [lah] so it's not
3009-1 	A:	4813.511	4814.274	<S>
3009-1 	A:	4814.274	4817.236	ya but it's not hundred [what] I got hundred for yours
3009-2 	B:	4814.388	4817.326	<S>
3009-1 	A:	4817.236	4820.299	<S>
3009-2 	B:	4817.326	4820.851	no you took a while you were like black blue then you don't know what you want
3009-1 	A:	4820.299	4821.136	I said black
3009-2 	B:	4820.851	4822.376	<S>
3009-1 	A:	4821.136	4821.886	<S>
3009-1 	A:	4821.886	4823.299	blue I said blue
3009-2 	B:	4822.376	4824.464	okay [lah] okay [lah] you the best you the best you the best you the best
3009-1 	A:	4823.299	4824.199	<S>
3009-1 	A:	4824.199	4828.236	ya I'm glad that you finally realised after one hour and twenty twenty minutes
3009-2 	B:	4824.464	4825.014	<S>
3009-2 	B:	4825.014	4827.601	you the best you always the best (ppl)
3009-2 	B:	4827.601	4830.024	<S>
3009-1 	A:	4828.236	4832.162	<S>
3009-2 	B:	4830.024	4831.676	still got so long to go [sia]
3009-2 	B:	4831.676	4837.836	<S>
3009-1 	A:	4832.162	4834.224	okay [what] we are somewhat there already [what]
3009-1 	A:	4834.224	4834.774	<S>
3009-1 	A:	4834.774	4836.112	at least we passed an hour
3009-1 	A:	4836.112	4843.187	<S>
3009-2 	B:	4837.836	4839.011	is it we must talk about
3009-2 	B:	4839.011	4841.421	<S>
3009-2 	B:	4841.421	4843.021	cause controversies can last very long
3009-2 	B:	4843.021	4844.559	<S>
3009-1 	A:	4843.187	4844.212	I know but we can't
3009-1 	A:	4844.212	4852.187	<S>
3009-2 	B:	4844.559	4847.932	then what should we talk about we should talk about things that make you think
3009-2 	B:	4847.932	4849.432	<S>
3009-2 	B:	4849.432	4851.407	things that make you think
3009-2 	B:	4851.407	4862.302	<S>
3009-1 	A:	4852.187	4857.774	but I think accentuating what you say makes it easier for
3009-1 	A:	4857.774	4860.149	us because it takes
3009-1 	A:	4860.149	4862.324	a very very long time
3009-2 	B:	4862.302	4865.114	no but I don't understand why can't we why can't we talk about controversies
3009-1 	A:	4862.324	4863.599	to to (ppo)
3009-1 	A:	4863.599	4865.024	<S>
3009-1 	A:	4865.024	4866.337	because what if
3009-2 	B:	4865.114	4878.702	<S>
3009-1 	A:	4866.337	4868.287	the other person who's listening to this
3009-1 	A:	4868.287	4868.962	<S>
3009-1 	A:	4868.962	4869.637	feels
3009-1 	A:	4869.637	4870.862	a different way
3009-1 	A:	4870.862	4880.849	<Z>
3009-2 	B:	4878.702	4881.052	politics sexuality race religion
3009-1 	A:	4880.849	4882.199	okay let's talk about
3009-2 	B:	4881.052	4881.902	<S>
3009-2 	B:	4881.902	4884.19	K [lah] it's all very interesting engaging topics [eh]
3009-1 	A:	4882.199	4882.874	<S>
3009-1 	A:	4882.874	4884.874	let's talk about tattoos
3009-2 	B:	4884.19	4888.91	<S>
3009-1 	A:	4884.874	4887.024	<S>
3009-1 	A:	4887.024	4888.274	so what do you want to get
3009-1 	A:	4888.274	4893.024	<S>
3009-2 	B:	4888.91	4891.085	I want to get the Mexican skeleton
3009-2 	B:	4891.085	4897.668	<S>
3009-1 	A:	4893.024	4893.487	on
3009-1 	A:	4893.487	4896.5	<S>
3009-1 	A:	4896.5	4897.775	like the whole thing
3009-2 	B:	4897.668	4899.543	no [ah] just like bits and pieces here and there
3009-1 	A:	4897.775	4900.112	<S>
3009-2 	B:	4899.543	4903.333	<S>
3009-1 	A:	4900.112	4903.112	ya [lah] so what would be included in your bits and piece [ah]
3009-1 	A:	4903.112	4909.225	<S>
3009-2 	B:	4903.333	4908.383	I don't know it depends on how I I don't know [lah] it depends on how the rest of my the next ten years of my life plays out
3009-2 	B:	4908.383	4911.338	<S>
3009-1 	A:	4909.225	4911.737	so you no money then you're gonna tattoo a bag of
3009-2 	B:	4911.338	4913.125	no left I got no money then I won't tattoo
3009-1 	A:	4911.737	4917.112	<S>
3009-2 	B:	4913.125	4914.025	<S>
3009-2 	B:	4914.025	4916.931	simple [ah] you cannot get a job you cannot do anything you get tattoo for what
3009-2 	B:	4916.931	4918.343	<S>
3009-1 	A:	4917.112	4918.512	you confirm can get job [one] what
3009-2 	B:	4918.343	4920.943	yeha [lah] confirm can is can [ah] but then I want to be financially
3009-1 	A:	4918.512	4925.389	<S>
3009-2 	B:	4920.943	4928.088	<S>
3009-1 	A:	4925.389	4926.907	I don't think you should do that
3009-1 	A:	4926.907	4927.619	<S>
3009-1 	A:	4927.619	4928.544	I don't know
3009-2 	B:	4928.088	4929.388	<unk> interesting
3009-1 	A:	4928.544	4929.657	<S>
3009-2 	B:	4929.388	4930.563	<S>
3009-1 	A:	4929.657	4930.194	why
3009-1 	A:	4930.194	4932.457	<S>
3009-2 	B:	4930.563	4932.638	know it can be used as a lie detector (ppb)
3009-1 	A:	4932.457	4933.419	lie detector
3009-2 	B:	4932.638	4937.749	<S>
3009-1 	A:	4933.419	4934.719	<S>
3009-1 	A:	4934.719	4935.607	no
3009-1 	A:	4935.607	4938.557	no lie detector checks your heart beat [what] but this doesn't
3009-2 	B:	4937.749	4939.555	[oh] ya just the voice
3009-1 	A:	4938.557	4939.482	<S>
3009-1 	A:	4939.482	4940.219	ya [lah] then
3009-2 	B:	4939.555	4940.755	<S>
3009-1 	A:	4940.219	4942.169	<S>
3009-2 	B:	4940.755	4942.667	with a intonation in the voice
3009-1 	A:	4942.169	4943.869	that means you stupid already [what]
3009-2 	B:	4942.667	4943.53	<S>
3009-2 	B:	4943.53	4944.292	wow
3009-1 	A:	4943.869	4945.294	(ppl) no [meh]
3009-2 	B:	4944.292	4954.118	<S>
3009-1 	A:	4945.294	4946.282	<S>
3009-1 	A:	4946.282	4947.032	I mean
3009-1 	A:	4947.032	4947.857	<S>
3009-1 	A:	4947.857	4948.894	I mean
3009-1 	A:	4948.894	4949.756	<S>
3009-1 	A:	4949.756	4950.944	K tattoos
3009-1 	A:	4950.944	4953.256	didn't you say you wanna get a tattoo at the back
3009-1 	A:	4953.256	4954.894	<S>
3009-2 	B:	4954.118	4955.218	my whole back
3009-1 	A:	4954.894	4955.444	ya
3009-2 	B:	4955.218	4956.43	ya [lah] in the future [ah]
3009-1 	A:	4955.444	4956.706	<S>
3009-2 	B:	4956.43	4958.118	<S>
3009-1 	A:	4956.706	4958.281	so you really gonna get that
3009-2 	B:	4958.118	4958.88	ya
3009-1 	A:	4958.281	4959.694	<S>
3009-2 	B:	4958.88	4960.855	<S>
3009-1 	A:	4959.694	4961.731	so what is gonna be on it
3009-2 	B:	4960.855	4961.493	your face
3009-2 	B:	4961.493	4962.243	<S>
3009-1 	A:	4961.731	4962.844	ya right
3009-2 	B:	4962.243	4963.243	(ppb) I really
3009-1 	A:	4962.844	4965.206	<S>
3009-2 	B:	4963.243	4965.63	<S>
3009-1 	A:	4965.206	4966.581	didn't you say you wanna tattoo a
3009-2 	B:	4965.63	4967.03	is it gonna be your face
3009-1 	A:	4966.581	4968.469	no it's not gonna be my face
3009-2 	B:	4967.03	4967.693	<S>
3009-2 	B:	4967.693	4969.056	ya you will tattoo a Panda
3009-1 	A:	4968.469	4971.781	you confirm won't tattoo anything that is related to me [one]
3009-2 	B:	4969.056	4970.156	<S>
3009-2 	B:	4970.156	4971.218	panda
3009-2 	B:	4971.218	4973.431	panda of course not [lah] that's so silly
3009-1 	A:	4971.781	4973.368	<S>
3009-1 	A:	4973.368	4974.168	exactly
3009-2 	B:	4973.431	4974.006	<S>
3009-2 	B:	4974.006	4975.218	ya you will [meh]
3009-1 	A:	4974.168	4975.318	<S>
3009-2 	B:	4975.218	4975.768	<S>
3009-1 	A:	4975.318	4975.718	ya
3009-1 	A:	4975.718	4976.606	<S>
3009-2 	B:	4975.768	4976.818	it's very silly I feel
3009-1 	A:	4976.606	4977.481	I very on [one]
3009-2 	B:	4976.818	4977.818	<S>
3009-1 	A:	4977.481	4979.443	<S>
3009-2 	B:	4977.818	4982.931	later if something go wrong then later you oh shit I got a random tattoo (ppb) ya [lah] a bit silly right
3009-1 	A:	4979.443	4980.693	then just tattoo away [ah]
3009-1 	A:	4980.693	4982.368	<S>
3009-1 	A:	4982.368	4984.243	then let's say let's say I put a J
3009-2 	B:	4982.931	4984.206	<S>
3009-2 	B:	4984.206	4987.481	(mhm) change a block <unk> (ppl)
3009-1 	A:	4984.243	4985.531	I can change it into a
3009-1 	A:	4985.531	4989.868	<S>
3009-2 	B:	4987.481	4999.857	<S>
3009-1 	A:	4989.868	4992.156	no [lah] I mean it's in like I could
3009-1 	A:	4992.156	4993.205	<S>
3009-1 	A:	4993.205	4994.118	probably
3009-1 	A:	4994.118	4995.418	<S>
3009-1 	A:	4995.418	4996.205	I don't know
3009-1 	A:	4996.205	4997.318	<S>
3009-1 	A:	4997.318	4998.493	draw something
3009-1 	A:	4998.493	5000.068	over it like a flower
3009-2 	B:	4999.857	5001.194	<Z>
3009-1 	A:	5000.068	5000.668	<S>
3009-1 	A:	5000.668	5003.867	to say like [orh] this relationship has bloomed
3009-2 	B:	5001.194	5009.344	<S>
3009-1 	A:	5003.867	5006.23	<S>
3009-1 	A:	5006.23	5009.718335	you know (ppo) in bloom by neck-deep is damn nice to listen to
3009-2 	B:	5009.344	5010.132	<Z>
3009-1 	A:	5009.718335	5013.305	<S>
3009-2 	B:	5010.132	5012.119	<S>
3009-2 	B:	5012.119	5013.619	Chelsea got tattoo (ppb)
3009-1 	A:	5013.305	5013.768	ya
3009-2 	B:	5013.619	5014.595	where
3009-1 	A:	5013.768	5014.268	<S>
3009-1 	A:	5014.268	5015.205	she got like five
3009-2 	B:	5014.595	5015.432	<S>
3009-1 	A:	5015.205	5016.38	<S>
3009-2 	B:	5015.432	5016.42	where (ppb)
3009-1 	A:	5016.38	5018.255	on her hand she got a heart here
3009-2 	B:	5016.42	5018.145	<S>
3009-2 	B:	5018.145	5019.095	(uh huh) (ppb)
3009-1 	A:	5018.255	5021.08	no she got a heart here and a sea shell here
3009-2 	B:	5019.095	5031.383	<S>
3009-1 	A:	5021.08	5023.48	but it's a white tattoo so you can't really tell
3009-1 	A:	5023.48	5025.63	then she got a over here
3009-1 	A:	5025.63	5027.83	the one like her on her boob here
3009-1 	A:	5027.83	5029.105	then it's like a flower
3009-1 	A:	5029.105	5029.792	<S>
3009-1 	A:	5029.792	5031.367	like the under boob kinda
3009-1 	A:	5031.367	5031.672638	<S>
3009-2 	B:	5031.383	5032.02	<Z>
3009-1 	A:	5031.672638	5034.497647	kind of tattoo then she got one on her leg it's a heart shape
3009-2 	B:	5032.02	5040.158	<S>
3009-1 	A:	5034.497647	5035.567	<S>
3009-1 	A:	5035.567	5038.554	is it I not I don't remember but there was one of the five
3009-1 	A:	5038.554	5039.292	<S>
3009-1 	A:	5039.292	5039.942	ya that's all
3009-1 	A:	5039.942	5041.642	<S>
3009-2 	B:	5040.158	5040.783	Jogy eh
3009-2 	B:	5040.783	5046.046	<S>
3009-1 	A:	5041.642	5042.604	<UNK/> don't have she
3009-1 	A:	5042.604	5043.079	scared
3009-1 	A:	5043.079	5043.529	<S>
3009-1 	A:	5043.529	5045.404	but she go and she planning to get next year
3009-1 	A:	5045.404	5050.832	<S>
3009-2 	B:	5046.046	5050.808	why you all want get tattoo [sia] I think all your I feel like all the tattoos you all get very meaningless
3009-2 	B:	5050.808	5051.746	<S>
3009-1 	A:	5050.832	5052.717	I get mine mine got meaning [one] [what]
3009-2 	B:	5051.746	5052.658	<Z>
3009-2 	B:	5052.658	5055.058	what the daisy [ah] what's the meaning [sia]
3009-1 	A:	5052.717	5053.804	<S>
3009-1 	A:	5053.804	5054.229	ya
3009-1 	A:	5054.229	5055.279	<S>
3009-2 	B:	5055.058	5057.958	<S>
3009-1 	A:	5055.279	5058.004	daisy represents life life and death
3009-2 	B:	5057.958	5062.871	I feel like it's not [ah] strong enough I feel like nothing happen to you for you to justify your tattoo
3009-1 	A:	5058.004	5062.629	<S>
3009-1 	A:	5062.629	5063.729	my grandpa [lah]
3009-2 	B:	5062.871	5073.809	<S>
3009-1 	A:	5063.729	5066.616	<S>
3009-1 	A:	5066.616	5068.941	I I had I brought daisies for him [eh]
3009-1 	A:	5068.941	5069.529	<S>
3009-1 	A:	5069.529	5070.066	!han nah!
3009-1 	A:	5070.066	5070.766	<S>
3009-1 	A:	5070.766	5072.366	that's like signifying him like that
